Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,AGRICULTURE,Fodder Crops,fodder sorghum,Cultural Practices	,Fodder sorghum planting spacing,Recommended for Fodder sorghum planting spacing is 25 x 10 cm,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-13 19:16:14
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,black gram seed availability details,recommended to contact number : 04322-296035,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-13 21:02:08
RABI,AGRICULTURE,Millets,Maize (Makka),Cultural Practices	,maize sowing season details,recommended for maize sowing season  : January  - February,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-14 8:23:51
RABI,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Sowing season for maize crop,Recommended for Adipattam (July - August) Purattasipattam (September - October) and Thaipattam (January - February),PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-14 13:10:58
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,black gram sowing season details,recommended for  black gram sowing season : December -January,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-01-15 7:03:36
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Seeds and Planting Material,Bhendi seed availability,Recommended for to contact villupuram district deputy director of horticulture  phone :04146-221163,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-15 11:11:29
RABI,AGRICULTURE,Millets,Maize (Makka),Varieties,asking about maize season and varieties information,recommended varieties are : Thaipattam (January - February) TNAU maize hybrid Co 6  Baby corn Co(Bc) 1,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-15 12:30:34
RABI,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,moringa sucking pest control,recommended for spray Neem oil 3 ml + 1 ml teepol / lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-15 12:40:04
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Weed management in black gram,Recommended for spray Quizalofop ethyl 400 ml /acre 15-20 days after sowing,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-15 18:13:06
RABI,AGRICULTURE,Pulses,Moth Bean (kidney bean/ deww gram),Sowing Time and Weather,soybean sowing season,Recommended for soybean sowing season at February - March,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-16 13:07:36
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy Papatla Karaikal market rate(13.1.2016),Recommended for paddy Papatla Karaikal market rate Rs 1667-1750 / quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-16 16:48:34
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,top dressing for groundnut,recommended for apply Gypsum 100kg+borax 10kg/ac,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-01-17 12:47:31
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,weed management in blackgram,recommended for spray quizalofop ethyl 300ml/ac/200lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-18 7:48:37
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,contact no of rice department,recommended number for department of rice is 0422-2474967,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-18 13:00:25
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Varieties,asking about green gram season and varieties,recommended for Margazhi-Thai Pattam (December – January)   VBN(Gg) 2  VBN(Gg)3,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-18 13:44:25
RABI,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,Asking about Intercropping in drum stick,Recommended for Intercropping in drum stick is Cowpea  Bhendi and Tomato .,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-18 15:33:56
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,Black gram season,recommended for upto 1 st week of February,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-19 8:37:18
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Paddy Navarai varieties,Recommended for ADT 36  ADT 39  ASD 16  ASD 18  ADT 43  ADT (R) 45  MDU 5  CO 47 CORH 3  ADT 43  ADT (R) 45,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-19 12:43:43
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,Sesame seed availability,recommended for contacting Oilseeds research station 04147-250293 and 04147-250001,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-01-20 9:19:12
RABI,ANIMAL HUSBANDRY,Animal,POULTRY  FARM ,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",asking about poultry farming information,Recommended Veterinary University Training and Research Centre  Nagapattinam contact no. 04365 - 224123,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-20 11:33:40
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy top dressing fertilizer application,recommended for apply micro food 5 kg / acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-20 11:40:46
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,B P T Market rate,Recommended as Rs. 1667 - 1750 / Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-20 18:18:09
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,blast in paddy,Recommended for spray Pseudomonas fluorescens 10gm / lit,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-22 8:26:35
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Suitable paddy varieties for navarai season,Recommended for paddy varieties : ADT 36  ADT 39  ASD 16  ASD 18  ADT 43  ADT (R) 45  MDU 5  CO 47 CORH 3  CO 51.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-22 11:00:10
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,green gram sowing season,Recommended for green gram sowing season at December – January,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-22 12:15:07
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Black gram foliar spray,Recommended for spray DAP 20 gram /liter of water.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-23 16:31:44
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,Ground nut Stem rot management,recommended for apply Trichoderma viride 1 kg / ac,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-23 17:11:29
RABI,HORTICULTURE,Condiments and Spices,Cardamom,Seeds and Planting Material,Cardamom varieties,recommended for Malabar : Mudigree 1  Mudigree 2  PV 1  ICRI 1  ICRI 3  TKD 4 IISR Suvarna  IISR Vijetha  IISR Avinash  Mysore : ICRI 2  Vazhukka : PV2  Njallani (Green gold).,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-24 7:17:43
RABI,HORTICULTURE,Condiments and Spices,Cardamom,Field Preparation,Cardamom Major markets in Tamil Nadu,recommended markets are : Bodinayakanur  Kumily  Thekkady  Kumbum,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-24 7:35:33
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy market information,recommended for paddy market information 1782 / quintal,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-24 18:40:32
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Sugarcane top dressing fertilizer,recommended for spray urea 75 kg+ potash 25 kg+ mn mixture 10 kg/ac.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-25 16:08:32
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Villupuram market price,Recommended for market price is Rs 5159-6359/Quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-25 19:40:18
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,foliar spray for blackgram,recommended for spray DAP 2kg/ac/200 lit of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-26 10:00:01
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,black gram weed management,recommended for the spray   quizalofop ethyl  300ml /acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-26 14:41:44
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Weed management for black gram,Recommended for spray quizalofop ethyl 300 ml / 200 litre of water.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-26 14:47:26
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,bhendi top dressing fertilizer management,Recommended for apply urea 17 kg / ac	.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-26 17:25:53
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,varieties for black gram,Recommended for black gram varieties at VBN 3 VBN (Bg) 4  VBN(Bg) 5  VBN 6  Co 6 TMV 1,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-26 18:26:08
RABI,HORTICULTURE,Fruits,Mango,Nutrient Management,flower shed in mango,Recommended for spray planofix 5 ml /10 lit of water,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-01-27 9:47:36
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,Black gram and Ponni market price,Recommended for Thattanchavady black gram market price is Rs 9609-9809/Quintal. White ponni Rs 1680-2159/Quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-28 17:57:26
RABI,HORTICULTURE,Fruits,Acid Lime,	Plant Protection	,Citrus canker management,Recommended for spray copper oxy chloride 2.5 gram /liter of water.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-29 10:31:33
RABI,HORTICULTURE,Fruits,Mango,Seeds and Planting Material,mango nursery /acre,recommended for 10m between sucessive double rows ( 266 plants/ha ),PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-29 15:32:14
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Black Gram market price,Recommended for Gingee market price is Rs 9519-9520 /Quintal. Arani  Rs 9169 - 9199/Quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-29 16:15:23
RABI,AGRICULTURE,Millets,Maize (Makka),Seeds,Maize seed availability,Recommended for contact number 04545-292900/ 292910/267373,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-29 17:39:58
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,blackgram TNAU foliar application,Recommended for spray pulses wonder 2kg / ac 200 litter of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 7:26:59
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,TRY 3 duration and season,Recommended for Duration (days) - 135  Season - Samba / Late Samba / Thaladi.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 10:24:22
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,paddy varieties,Recommended for ADT 36  ASD 16  ASD 18  MDU 5  CO 47 CORH 3,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 10:44:47
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,foliar spray for blackgram,recommended for spray DAP 2kg/ac/200 lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 12:58:45
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Top dressing for groundnut,Recommended for apply urea 20 kg + potash 10 kg + borax 4 kg + gypsum 75 kg / acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-01-30 13:52:44
RABI,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,leaf eating caterpillar control in drumstick,Recommended for Spray profenophos 2 ml / lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-31 7:53:06
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,black gram market rate,Recommended for Rs.9179/ Quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-01-31 16:40:12
RABI,ANIMAL HUSBANDRY,Animal,POULTRY  FARM ,Dairy Production,veterinary department no of cuddalore,recommended number for cuddalore veterinary department is 04142-220049,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-31 18:47:33
RABI,AGRICULTURE,Millets,Maize (Makka),Varieties,Maize seed availability,Recommended for contact to Centre of Excellence for Millets  Athiyandal Thiruvannamalai-606303  cell : 9443422461,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-01 9:50:03
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,Black cut worm management,Recommended for spray profenophos 2 ml + teepol 1 ml/liter of water.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-01 13:10:18
RABI,AGRICULTURE,Millets,Maize (Makka),Seeds,Maize research station,Recommended for contact number 04545-292910/267373,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-01 15:15:24
RABI,AGRICULTURE,Others,Others,Government Schemes,asking about agriculture insurence,Recommended for conatct to agriculture departmenet nettapaakakam   puducherry,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-02-01 16:34:48
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices	,villupuram  paddy variety details,recommended for villupuram  paddy variety  : ADT 36  ASD 16  ASD 18  ADT 43  ADT (R) 45  ADT (R) 47  MDU 5  IR 50  CO 47  CORH 3,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-01 20:13:28
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Villupuram Black gram market rate,Recommended for Villupuram Black gram market rate Rs 9200-9509/ Quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-02-01 20:48:09
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Black gram market price,Recommended for Villupuram market price is Rs 9200-9509/Quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-01 20:56:48
RABI,HORTICULTURE,Fruits,Mango,Nutrient Management,foliar spray in mango,Recommended for spray potassium nitrate 10 g/ lit of water,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-02-02 9:27:51
RABI,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Cultural Practices	,sowing season for red gram,recommended for the season  :Chithiraipattam (Summer Irrigated),PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-02-02 16:18:49
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Villupuram black gram market rate,Recommended for Villupuram black gram market rate : 9070 - 9550 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-03 11:34:33
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,Black gram yellow mosaic virus,Recommended for spray daimethoate 2 ml / lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-03 16:26:15
RABI,HORTICULTURE,Fruits,Mango,	Plant Protection	,Flower drop in mango,recommended for spray planofix 5ml/10 lit of water,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-02-03 17:31:29
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Paddy sowing season for Villupuram district,Recommneded for Sornavari (April- may) Samba (august) navarai (December -January )	).,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-03 17:56:12
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,market rate for blackgram,Recommended at Villupuram 9212	Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-04 13:55:08
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy nursery fertilizer,Recommended for apply DAP 2 kg/cent.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-04 14:32:36
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,weed management in blackgram,recommended for spray quizalofop ethyl 300ml/ac/200 lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-05 11:07:36
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,blackgram weed management,recommended for hand weeding,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-02-05 11:30:54
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,market price for black  gram,recommended for the black  gram price  : Rs 8500-9000 /quintal,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-02-05 12:15:57
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Nutrient Management,Foliar application for sesame,Recommended for spray DAP 20 gram / litre of water.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-02-05 17:45:20
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Fertilizer Use and Availability,Basal fertilizer management for sesame,Recommended for apply urea 20 kg + super phosphate 32.5 gram + Potash 8 kg / acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-02-05 17:49:29
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Villupuram Blackgram market rate,recommended for Villupuram Blackgram market rate Rs  9096-9382 / quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-05 19:04:21
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,varieties for black gram,Recommended for black gram varieties at VBN 3 VBN (Bg) 4  VBN(Bg) 5  VBN 6  Co 6 TMV 1,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-06 9:40:31
RABI,AGRICULTURE,Others,Others,Training and Exposure Visits,asking about Casuarina information,Recommended for Coimbatore Mettupalayam forest contact no. 04254 - 222398,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-06 10:38:27
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy basal fertilizer management,Recommended for  apply DAP 50 kg+ zinc sulphate 10 kg+ Neem cake 10 kg/ac.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-06 10:44:11
RABI,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Foliar nutrient spray for Brinjal,Recommended for spray humic acid 2 ml /litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-02-06 11:57:16
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices	,paddy Co 51 variety sowing season,Recommended for paddy Co 51 variety sowing season : September - October,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-06 17:25:44
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Sugarcane top dressing fertilizer management,Recommended for top dressing fertilizer apply urea 80 kg  potash 25 kg/acre at 30  60 and 90 days after planting.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-06 17:55:14
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,blackgram foliar application,Recommended for spray DAP 20gm / litre of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-02-07 11:31:48
RABI,HORTICULTURE,Fruits,Papaya,Cultural Practices,papaya planting season,Recommended for papaya planting season : june - september,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-02-07 13:22:33
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,basal fertilizer management for paddy,Recommended for apply DAP 50 kg + Fym 10 tone + neem cake 10 kg + zinc sulphate 10 kg / ac,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-08 16:06:02
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,Spotted pod borer in black gram,Recommended for spray monocrotophos 2ml+neem oil 3ml+teepol 1 ml/liter of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-02-09 12:48:35
